datetime,pm25,pm10,no2,o3,co,temperature,humidity,wind_speed,hour,day_of_week,month,day_of_year
2024-03-10 21:00:00,55.5,31.4,24.1,21.3,401.6,23.7,83.0,3.3,21,6,3,70
2024-03-10 22:00:00,47.4,34.3,19.4,50.5,322.8,22.8,81.8,3.0,22,6,3,70
2024-03-10 23:00:00,30.9,32.7,33.6,34.9,349.9,26.7,81.6,3.3,23,6,3,70
2024-03-11 00:00:00,39.9,39.2,18.9,36.1,425.4,22.2,84.9,4.4,0,0,3,71
2024-03-11 01:00:00,35.1,34.3,56.0,23.8,459.1,23.7,87.7,4.9,1,0,3,71
2024-03-11 02:00:00,27.0,33.2,27.6,25.9,535.6,25.8,74.7,4.5,2,0,3,71
2024-03-11 03:00:00,,,,,,,,,3,0,3,71
2024-03-11 04:00:00,24.8,61.3,22.2,31.9,690.3,24.6,82.5,4.6,4,0,3,71
2024-03-11 05:00:00,50.5,56.5,24.1,36.0,323.2,26.4,90.0,3.6,5,0,3,71
2024-03-11 06:00:00,30.8,49.7,61.7,27.5,403.5,24.7,80.5,4.5,6,0,3,71
2024-03-11 07:00:00,56.4,65.5,29.2,20.3,497.7,23.1,83.2,4.5,7,0,3,71
2024-03-11 08:00:00,57.8,54.9,38.2,37.8,952.1,21.6,88.9,3.5,8,0,3,71
2024-03-11 09:00:00,49.1,47.9,33.0,28.3,558.2,25.2,85.0,4.8,9,0,3,71
2024-03-11 10:00:00,42.2,47.4,31.6,15.7,611.9,22.7,92.5,5.0,10,0,3,71
2024-03-11 11:00:00,30.7,29.9,22.1,11.9,669.1,23.7,84.1,4.1,11,0,3,71
2024-03-11 12:00:00,46.0,31.5,17.8,31.4,489.8,26.4,94.2,3.6,12,0,3,71
2024-03-11 13:00:00,23.6,60.0,24.8,20.0,472.5,23.8,95.0,3.7,13,0,3,71
2024-03-11 14:00:00,36.8,75.1,23.9,33.1,437.8,23.3,87.1,4.2,14,0,3,71
2024-03-11 15:00:00,63.3,47.8,21.6,20.4,393.4,23.7,86.9,3.0,15,0,3,71
2024-03-11 16:00:00,26.2,59.2,22.0,29.4,379.5,23.7,87.6,3.6,16,0,3,71
2024-03-11 17:00:00,28.9,39.4,40.2,24.0,414.0,22.2,88.9,3.1,17,0,3,71
2024-03-11 18:00:00,74.3,51.2,42.7,56.2,1346.4,27.6,85.4,4.2,18,0,3,71
2024-03-11 19:00:00,67.2,91.8,32.1,40.8,569.8,23.1,90.7,4.2,19,0,3,71
2024-03-11 20:00:00,70.8,90.7,40.6,47.8,828.2,25.8,87.3,4.2,20,0,3,71
2024-03-11 21:00:00,41.0,43.4,27.1,28.2,535.6,22.2,91.8,3.3,21,0,3,71
2024-03-11 22:00:00,42.8,39.5,16.6,38.7,397.3,25.3,77.6,4.9,22,0,3,71
2024-03-11 23:00:00,49.4,56.7,46.9,28.9,490.2,24.6,85.9,4.1,23,0,3,71
2024-03-12 00:00:00,40.3,31.8,36.2,49.9,276.0,24.4,89.9,4.1,0,1,3,72
2024-03-12 01:00:00,33.1,33.9,44.1,27.0,645.1,24.7,79.2,4.1,1,1,3,72
2024-03-12 02:00:00,,,,,,,,,2,1,3,72
2024-03-12 03:00:00,63.0,43.8,12.8,12.5,420.9,23.9,87.9,4.9,3,1,3,72
2024-03-12 04:00:00,34.2,30.8,45.7,54.1,332.9,24.0,93.5,4.2,4,1,3,72
2024-03-12 05:00:00,26.6,34.8,19.7,33.6,549.9,25.5,83.2,4.0,5,1,3,72
2024-03-12 06:00:00,49.6,34.6,20.3,34.5,307.2,22.0,85.9,4.5,6,1,3,72
2024-03-12 07:00:00,51.5,59.3,42.3,50.3,481.1,21.7,82.1,3.5,7,1,3,72
2024-03-12 08:00:00,27.8,41.0,64.9,14.3,639.9,24.7,84.2,3.4,8,1,3,72
2024-03-12 09:00:00,68.9,65.8,57.9,24.0,1025.4,20.3,93.0,3.9,9,1,3,72
2024-03-12 10:00:00,30.3,62.1,36.7,25.2,525.4,20.9,84.7,3.0,10,1,3,72
2024-03-12 11:00:00,34.7,44.5,23.9,37.3,357.0,27.9,81.3,3.6,11,1,3,72
2024-03-12 12:00:00,39.3,67.8,23.8,21.0,261.7,27.4,83.9,3.8,12,1,3,72
2024-03-12 13:00:00,,,,,,,,,13,1,3,72
2024-03-12 14:00:00,44.1,54.0,25.5,17.1,467.5,26.3,82.7,4.1,14,1,3,72
2024-03-12 15:00:00,31.2,43.7,36.5,43.9,424.2,26.4,82.2,3.7,15,1,3,72
2024-03-12 16:00:00,,,,,,,,,16,1,3,72
2024-03-12 17:00:00,32.9,53.7,32.8,22.2,416.7,24.2,78.9,3.0,17,1,3,72
2024-03-12 18:00:00,80.0,68.4,19.9,35.8,393.5,25.6,85.2,4.8,18,1,3,72
2024-03-12 19:00:00,77.1,43.7,50.3,21.0,690.6,25.9,80.0,3.5,19,1,3,72
2024-03-12 20:00:00,48.4,89.1,46.3,14.0,894.4,25.6,90.6,3.7,20,1,3,72
2024-03-12 21:00:00,,,,,,,,,21,1,3,72
2024-03-12 22:00:00,30.3,32.0,20.5,27.1,411.1,28.4,86.9,4.9,22,1,3,72
2024-03-12 23:00:00,45.4,42.7,16.8,33.9,391.2,29.1,86.9,4.0,23,1,3,72
2024-03-13 00:00:00,40.0,41.8,31.6,25.5,238.4,20.6,75.7,3.0,0,2,3,73
2024-03-13 01:00:00,62.2,28.1,23.7,32.8,445.6,25.4,83.6,3.5,1,2,3,73
2024-03-13 02:00:00,33.5,45.2,32.8,14.5,392.4,28.5,93.5,4.8,2,2,3,73
2024-03-13 03:00:00,32.3,57.4,21.2,14.9,468.0,26.4,81.0,3.8,3,2,3,73
2024-03-13 04:00:00,35.6,30.6,44.1,68.0,503.3,26.4,95.0,4.4,4,2,3,73
2024-03-13 05:00:00,32.7,63.0,38.1,45.2,630.2,21.5,87.6,4.2,5,2,3,73
2024-03-13 06:00:00,45.5,26.9,29.8,37.6,326.1,26.0,87.5,3.9,6,2,3,73
2024-03-13 07:00:00,33.1,121.7,37.4,21.2,441.9,24.9,86.1,4.7,7,2,3,73
2024-03-13 08:00:00,39.2,57.0,54.3,25.1,548.4,26.0,90.1,3.1,8,2,3,73
2024-03-13 09:00:00,39.0,67.4,46.2,27.6,522.5,22.3,90.4,4.8,9,2,3,73
2024-03-13 10:00:00,47.6,24.4,29.2,46.7,339.1,22.3,84.8,4.4,10,2,3,73
2024-03-13 11:00:00,59.8,42.2,38.7,32.4,670.0,24.1,82.7,4.7,11,2,3,73
2024-03-13 12:00:00,,,,,,,,,12,2,3,73
2024-03-13 13:00:00,34.0,41.9,17.3,25.8,784.9,24.1,89.0,3.2,13,2,3,73
2024-03-13 14:00:00,36.6,36.3,18.6,37.9,433.9,23.4,85.2,3.4,14,2,3,73
2024-03-13 15:00:00,50.8,32.4,20.4,31.2,305.6,24.0,80.7,4.2,15,2,3,73
2024-03-13 16:00:00,27.1,60.3,15.9,28.1,340.8,23.1,82.0,3.2,16,2,3,73
2024-03-13 17:00:00,38.5,43.4,26.3,20.5,590.6,24.3,84.5,4.9,17,2,3,73
2024-03-13 18:00:00,86.4,122.8,59.7,26.4,556.4,21.6,80.0,4.5,18,2,3,73
2024-03-13 19:00:00,,,,,,,,,19,2,3,73
2024-03-13 20:00:00,68.2,67.9,40.1,27.2,702.4,24.9,76.8,4.2,20,2,3,73
2024-03-13 21:00:00,48.4,54.9,39.8,28.6,328.6,21.9,82.2,4.3,21,2,3,73
2024-03-13 22:00:00,15.9,26.4,28.2,10.6,658.4,27.1,79.1,3.4,22,2,3,73
2024-03-13 23:00:00,43.9,29.9,30.3,25.2,364.0,22.7,85.9,4.8,23,2,3,73
2024-03-14 00:00:00,29.6,60.1,40.5,17.2,339.4,26.9,80.0,4.3,0,3,3,74
2024-03-14 01:00:00,20.8,30.4,25.9,33.5,424.9,25.1,82.1,3.8,1,3,3,74
2024-03-14 02:00:00,,,,,,,,,2,3,3,74
2024-03-14 03:00:00,54.4,75.7,23.1,23.2,845.6,24.8,89.2,4.7,3,3,3,74
2024-03-14 04:00:00,34.6,28.5,54.4,34.2,598.1,25.6,87.9,3.0,4,3,3,74
2024-03-14 05:00:00,47.9,45.7,19.2,34.8,364.4,26.5,91.4,4.8,5,3,3,74
2024-03-14 06:00:00,,,,,,,,,6,3,3,74
2024-03-14 07:00:00,80.2,27.9,32.4,50.8,356.1,26.6,77.9,3.8,7,3,3,74
2024-03-14 08:00:00,88.4,59.9,60.0,20.6,680.1,25.4,78.3,3.2,8,3,3,74
2024-03-14 09:00:00,67.5,74.2,34.3,49.5,521.6,21.8,71.4,4.8,9,3,3,74
2024-03-14 10:00:00,36.9,48.1,29.9,25.1,446.7,19.7,85.9,4.1,10,3,3,74
2024-03-14 11:00:00,22.3,56.7,21.5,19.6,241.2,24.2,79.6,4.8,11,3,3,74
2024-03-14 12:00:00,33.5,38.5,37.5,23.9,431.6,23.1,82.1,4.6,12,3,3,74
2024-03-14 13:00:00,28.0,53.5,21.5,17.7,724.3,23.1,83.3,4.8,13,3,3,74
2024-03-14 14:00:00,69.1,35.2,48.7,37.6,442.2,24.3,81.9,4.9,14,3,3,74
2024-03-14 15:00:00,34.2,28.3,19.1,14.5,344.9,25.8,84.7,4.8,15,3,3,74
2024-03-14 16:00:00,37.4,29.3,16.9,47.9,432.4,23.2,83.5,3.4,16,3,3,74
2024-03-14 17:00:00,42.5,27.9,37.7,18.9,426.8,26.3,83.0,3.1,17,3,3,74
2024-03-14 18:00:00,65.7,105.3,39.5,38.4,1511.6,24.6,77.2,4.2,18,3,3,74
2024-03-14 19:00:00,107.8,49.4,48.5,27.8,708.8,24.6,86.1,3.3,19,3,3,74
2024-03-14 20:00:00,53.8,84.5,43.4,30.6,545.9,28.2,95.0,4.7,20,3,3,74
2024-03-14 21:00:00,38.2,39.9,17.1,21.7,437.9,24.8,86.3,4.9,21,3,3,74
2024-03-14 22:00:00,28.8,41.9,26.3,31.6,461.4,24.4,95.0,3.2,22,3,3,74
2024-03-14 23:00:00,24.2,65.1,42.1,29.0,515.1,25.5,82.1,3.5,23,3,3,74
2024-03-15 00:00:00,30.2,38.1,38.6,15.3,546.8,28.2,83.7,4.3,0,4,3,75
2024-03-15 01:00:00,,,,,,,,,1,4,3,75
2024-03-15 02:00:00,,,,,,,,,2,4,3,75
2024-03-15 03:00:00,29.4,41.5,18.8,20.2,354.7,24.4,90.8,3.7,3,4,3,75
2024-03-15 04:00:00,23.8,86.7,24.2,45.2,249.9,24.4,74.0,3.6,4,4,3,75
2024-03-15 05:00:00,35.3,28.2,31.2,27.4,531.6,23.6,82.7,4.3,5,4,3,75
2024-03-15 06:00:00,23.1,64.0,26.0,20.0,334.0,23.5,93.3,4.5,6,4,3,75
2024-03-15 07:00:00,,,,,,,,,7,4,3,75
2024-03-15 08:00:00,55.7,56.5,26.8,22.4,564.1,23.5,89.6,3.7,8,4,3,75
2024-03-15 09:00:00,35.1,106.3,19.7,24.4,1097.3,21.5,88.0,3.9,9,4,3,75
2024-03-15 10:00:00,33.0,25.0,36.2,17.8,283.5,24.8,84.6,3.9,10,4,3,75
2024-03-15 11:00:00,28.9,37.2,29.6,19.8,592.4,26.6,86.5,4.7,11,4,3,75
2024-03-15 12:00:00,39.9,30.3,37.3,37.2,571.6,27.1,84.5,3.9,12,4,3,75
2024-03-15 13:00:00,54.2,49.2,23.3,29.5,510.5,22.2,74.3,5.0,13,4,3,75
2024-03-15 14:00:00,20.6,31.1,21.2,25.7,311.7,26.8,87.2,3.6,14,4,3,75
2024-03-15 15:00:00,37.5,49.5,27.2,27.4,511.2,28.7,81.9,4.4,15,4,3,75
2024-03-15 16:00:00,,,,,,,,,16,4,3,75
2024-03-15 17:00:00,44.3,37.7,25.1,25.2,251.7,24.2,86.9,4.3,17,4,3,75
2024-03-15 18:00:00,69.5,87.9,64.8,33.6,1252.1,22.1,86.5,3.7,18,4,3,75
2024-03-15 19:00:00,52.0,72.2,34.4,32.7,707.3,28.3,89.9,3.5,19,4,3,75
2024-03-15 20:00:00,59.3,56.5,46.2,14.6,1223.5,21.6,83.6,4.2,20,4,3,75
2024-03-15 21:00:00,28.5,100.8,26.5,26.0,427.1,23.8,89.2,4.3,21,4,3,75
2024-03-15 22:00:00,50.0,37.6,41.7,15.0,585.2,26.1,85.1,3.5,22,4,3,75
2024-03-15 23:00:00,36.5,22.4,29.2,35.3,336.8,23.2,86.7,3.7,23,4,3,75
2024-03-16 00:00:00,64.4,34.0,50.3,37.0,465.6,22.7,87.1,4.7,0,5,3,76
2024-03-16 01:00:00,35.8,29.9,17.0,21.3,455.9,24.6,78.3,4.6,1,5,3,76
2024-03-16 02:00:00,29.5,56.0,28.6,26.0,396.2,29.4,86.8,3.4,2,5,3,76
2024-03-16 03:00:00,23.1,48.1,29.1,11.7,336.4,24.1,85.5,4.9,3,5,3,76
2024-03-16 04:00:00,21.2,49.3,33.9,40.2,174.0,24.2,83.6,4.3,4,5,3,76
2024-03-16 05:00:00,22.6,39.1,20.6,36.2,338.8,22.4,85.5,4.0,5,5,3,76
2024-03-16 06:00:00,,,,,,,,,6,5,3,76
2024-03-16 07:00:00,63.7,58.7,41.2,49.4,430.9,26.4,75.4,4.5,7,5,3,76
2024-03-16 08:00:00,34.0,64.0,28.0,16.7,458.5,23.4,84.3,4.8,8,5,3,76
2024-03-16 09:00:00,71.5,84.2,40.8,38.8,425.8,25.7,89.0,3.1,9,5,3,76
2024-03-16 10:00:00,31.5,48.4,24.5,49.2,464.8,23.5,78.7,4.0,10,5,3,76
2024-03-16 11:00:00,38.1,50.8,72.4,15.0,334.0,20.9,86.8,4.8,11,5,3,76
2024-03-16 12:00:00,59.1,50.8,39.5,25.4,629.6,25.6,86.5,4.9,12,5,3,76
2024-03-16 13:00:00,47.7,57.0,27.8,23.5,544.3,28.8,77.0,3.1,13,5,3,76
2024-03-16 14:00:00,33.6,47.7,26.3,38.3,463.6,22.3,82.0,4.6,14,5,3,76
2024-03-16 15:00:00,27.9,48.7,38.1,10.5,478.3,25.0,93.9,3.6,15,5,3,76
2024-03-16 16:00:00,19.1,62.4,38.8,56.3,347.3,27.3,77.0,4.1,16,5,3,76
2024-03-16 17:00:00,29.4,35.8,9.9,26.0,347.3,24.5,82.8,4.6,17,5,3,76
2024-03-16 18:00:00,61.5,60.9,61.6,39.3,972.8,21.8,84.1,4.1,18,5,3,76
2024-03-16 19:00:00,48.8,55.1,49.7,26.6,1033.6,24.7,85.0,3.2,19,5,3,76
2024-03-16 20:00:00,63.0,83.1,31.1,33.2,970.2,27.6,82.9,4.2,20,5,3,76
2024-03-16 21:00:00,37.3,25.1,37.2,10.8,379.1,23.6,85.4,3.2,21,5,3,76
2024-03-16 22:00:00,34.1,50.2,60.0,23.3,388.2,25.1,84.8,3.7,22,5,3,76
2024-03-16 23:00:00,30.0,42.3,33.2,38.2,330.1,22.5,88.5,4.1,23,5,3,76
2024-03-17 00:00:00,38.5,61.8,40.4,30.4,550.7,24.5,89.2,5.0,0,6,3,77
2024-03-17 01:00:00,41.8,35.9,51.6,14.1,242.8,25.5,87.2,4.5,1,6,3,77
2024-03-17 02:00:00,26.4,41.3,20.5,27.8,225.8,25.0,86.2,3.6,2,6,3,77
2024-03-17 03:00:00,55.9,61.5,14.3,19.5,239.7,23.9,77.2,4.8,3,6,3,77
2024-03-17 04:00:00,35.6,66.5,34.6,18.9,230.0,25.6,85.6,3.5,4,6,3,77
2024-03-17 05:00:00,,,,,,,,,5,6,3,77
2024-03-17 06:00:00,45.3,46.4,17.0,34.7,553.8,26.2,76.9,4.3,6,6,3,77
2024-03-17 07:00:00,58.9,72.0,40.1,42.3,457.9,24.2,78.4,3.8,7,6,3,77
2024-03-17 08:00:00,73.1,73.7,53.1,63.3,635.5,23.5,92.4,4.5,8,6,3,77
2024-03-17 09:00:00,59.9,60.9,39.1,15.0,1018.3,28.7,77.5,4.3,9,6,3,77
2024-03-17 10:00:00,30.5,64.5,20.9,36.9,508.1,25.0,84.5,4.3,10,6,3,77
2024-03-17 11:00:00,40.8,24.9,25.4,37.8,824.7,24.2,82.2,3.8,11,6,3,77
2024-03-17 12:00:00,26.0,38.7,27.3,21.5,422.6,21.8,92.1,3.1,12,6,3,77
2024-03-17 13:00:00,37.8,50.3,14.0,18.8,359.3,22.9,86.5,4.7,13,6,3,77
2024-03-17 14:00:00,36.3,50.4,26.1,17.6,316.2,23.5,88.9,3.1,14,6,3,77
2024-03-17 15:00:00,34.4,65.9,17.2,22.0,440.5,25.6,85.3,3.9,15,6,3,77
2024-03-17 16:00:00,35.2,63.0,34.6,29.4,579.1,24.0,95.0,3.6,16,6,3,77
2024-03-17 17:00:00,20.8,40.3,15.9,46.7,450.5,24.8,81.3,3.6,17,6,3,77
2024-03-17 18:00:00,55.9,116.8,70.5,42.2,707.0,21.9,86.7,3.5,18,6,3,77
2024-03-17 19:00:00,67.8,63.9,42.8,14.2,1147.6,27.6,91.3,3.5,19,6,3,77
2024-03-17 20:00:00,,,,,,,,,20,6,3,77
2024-03-17 21:00:00,26.9,75.7,30.4,45.6,422.7,25.2,83.6,4.9,21,6,3,77
2024-03-17 22:00:00,53.5,63.3,20.3,20.2,347.5,23.7,74.9,4.1,22,6,3,77
2024-03-17 23:00:00,28.2,45.4,30.3,26.5,405.2,24.1,83.1,4.0,23,6,3,77
2024-03-18 00:00:00,49.2,40.0,21.4,13.6,504.8,23.2,93.7,3.1,0,0,3,78
2024-03-18 01:00:00,41.8,27.9,22.7,42.8,346.6,25.4,81.2,4.6,1,0,3,78
2024-03-18 02:00:00,30.3,48.5,31.8,12.6,302.5,22.9,86.4,3.3,2,0,3,78
2024-03-18 03:00:00,62.7,31.6,18.5,14.0,379.3,25.5,83.5,3.3,3,0,3,78
2024-03-18 04:00:00,,,,,,,,,4,0,3,78
2024-03-18 05:00:00,48.5,30.9,30.1,58.2,659.4,26.1,91.6,3.7,5,0,3,78
2024-03-18 06:00:00,49.7,38.5,27.4,24.0,309.3,26.3,86.3,3.2,6,0,3,78
2024-03-18 07:00:00,45.2,65.7,43.9,26.5,703.3,24.2,95.0,3.3,7,0,3,78
2024-03-18 08:00:00,83.9,71.9,46.4,38.8,604.6,25.6,89.9,5.0,8,0,3,78
2024-03-18 09:00:00,51.2,55.3,42.3,30.3,613.6,23.9,85.6,4.5,9,0,3,78
2024-03-18 10:00:00,40.1,60.9,34.2,23.2,695.2,27.5,84.5,4.2,10,0,3,78
2024-03-18 11:00:00,39.8,41.5,28.6,22.2,448.8,24.1,86.6,3.6,11,0,3,78
2024-03-18 12:00:00,35.4,34.9,13.7,14.4,333.0,24.4,78.8,3.9,12,0,3,78
2024-03-18 13:00:00,46.9,47.3,15.0,29.6,571.9,23.9,79.7,4.3,13,0,3,78
2024-03-18 14:00:00,46.7,79.6,54.2,26.0,559.4,23.4,88.8,4.6,14,0,3,78
2024-03-18 15:00:00,21.8,48.8,27.6,22.7,324.4,28.9,89.6,4.9,15,0,3,78
2024-03-18 16:00:00,54.4,39.6,38.5,18.1,306.3,25.8,78.4,3.2,16,0,3,78
2024-03-18 17:00:00,,,,,,,,,17,0,3,78
2024-03-18 18:00:00,90.3,74.4,48.7,34.6,780.7,23.9,84.1,4.1,18,0,3,78
2024-03-18 19:00:00,92.9,85.3,42.4,38.4,684.7,27.1,80.8,4.9,19,0,3,78
2024-03-18 20:00:00,47.8,70.8,117.8,23.7,1082.5,23.7,83.4,3.9,20,0,3,78
2024-03-18 21:00:00,32.5,26.8,30.2,22.7,366.7,25.1,89.4,4.3,21,0,3,78
2024-03-18 22:00:00,26.4,34.2,22.9,19.2,497.1,29.2,88.0,3.6,22,0,3,78
2024-03-18 23:00:00,34.5,68.3,15.5,39.3,623.1,22.9,86.5,4.6,23,0,3,78
2024-03-19 00:00:00,,,,,,,,,0,1,3,79
2024-03-19 01:00:00,46.7,34.0,26.2,31.1,253.5,25.5,79.3,3.8,1,1,3,79
2024-03-19 02:00:00,54.8,54.3,36.0,31.0,388.8,26.0,87.7,4.1,2,1,3,79
2024-03-19 03:00:00,56.2,31.2,37.4,23.8,464.4,24.3,82.7,4.4,3,1,3,79
2024-03-19 04:00:00,31.3,67.7,23.6,16.9,592.8,23.7,95.0,3.4,4,1,3,79
2024-03-19 05:00:00,34.7,47.8,35.1,18.0,375.2,25.4,83.1,3.7,5,1,3,79
2024-03-19 06:00:00,22.3,59.0,22.5,42.2,735.7,24.0,95.0,3.5,6,1,3,79
2024-03-19 07:00:00,43.6,39.8,29.4,20.1,445.7,20.3,84.2,4.9,7,1,3,79
2024-03-19 08:00:00,74.1,81.6,62.6,22.8,691.3,23.3,84.5,3.1,8,1,3,79
2024-03-19 09:00:00,90.1,66.4,39.4,17.1,612.5,24.3,83.5,3.1,9,1,3,79
2024-03-19 10:00:00,25.5,57.3,33.3,16.5,657.2,22.8,78.7,3.7,10,1,3,79
2024-03-19 11:00:00,31.0,58.4,32.0,19.8,282.0,25.2,91.6,4.1,11,1,3,79
2024-03-19 12:00:00,36.7,45.3,34.7,52.8,498.5,23.4,85.5,3.7,12,1,3,79
2024-03-19 13:00:00,40.2,37.1,16.1,35.0,407.7,24.8,88.1,4.7,13,1,3,79
2024-03-19 14:00:00,29.0,56.1,22.6,21.8,694.1,29.2,93.1,3.3,14,1,3,79
2024-03-19 15:00:00,42.0,43.6,24.8,41.4,342.2,27.4,84.3,3.7,15,1,3,79
2024-03-19 16:00:00,32.1,34.2,20.7,25.3,497.0,26.1,84.5,4.0,16,1,3,79
2024-03-19 17:00:00,36.8,33.7,32.2,46.2,341.2,28.5,85.7,3.4,17,1,3,79
2024-03-19 18:00:00,78.5,51.3,75.7,65.1,835.6,24.8,78.6,3.6,18,1,3,79
2024-03-19 19:00:00,66.7,68.6,80.0,40.6,706.9,24.8,75.9,4.9,19,1,3,79
2024-03-19 20:00:00,58.4,111.2,44.4,27.9,703.5,22.8,77.5,4.0,20,1,3,79
2024-03-19 21:00:00,35.8,46.8,30.7,35.6,241.7,27.5,91.2,4.7,21,1,3,79
2024-03-19 22:00:00,36.0,37.9,32.4,27.0,496.8,28.8,83.4,3.5,22,1,3,79
2024-03-19 23:00:00,33.1,56.5,34.5,12.9,317.1,26.7,88.9,4.2,23,1,3,79
2024-03-20 00:00:00,34.4,34.8,20.5,20.6,314.3,27.8,83.7,4.5,0,2,3,80
2024-03-20 01:00:00,60.1,45.9,52.7,18.3,275.6,19.5,77.1,3.8,1,2,3,80
2024-03-20 02:00:00,44.0,42.3,38.6,20.4,320.1,29.7,89.3,4.2,2,2,3,80
2024-03-20 03:00:00,34.0,56.4,38.9,54.8,510.6,24.8,80.6,4.7,3,2,3,80
2024-03-20 04:00:00,,,,,,,,,4,2,3,80
2024-03-20 05:00:00,33.6,34.6,33.6,31.9,536.2,28.5,89.6,3.7,5,2,3,80
2024-03-20 06:00:00,52.9,27.3,19.5,37.0,322.9,26.5,84.8,4.6,6,2,3,80
2024-03-20 07:00:00,62.3,61.9,39.8,12.6,703.0,24.3,87.4,3.5,7,2,3,80
2024-03-20 08:00:00,54.0,96.2,23.5,35.8,548.0,25.3,77.9,4.1,8,2,3,80
2024-03-20 09:00:00,63.8,57.5,48.4,39.0,877.7,21.2,95.0,3.9,9,2,3,80
2024-03-20 10:00:00,23.2,38.3,26.3,10.9,499.3,26.9,87.2,4.3,10,2,3,80
2024-03-20 11:00:00,26.5,57.9,27.5,36.4,360.9,19.9,88.9,4.3,11,2,3,80
2024-03-20 12:00:00,26.0,61.5,42.5,15.1,600.4,24.4,89.7,4.2,12,2,3,80
2024-03-20 13:00:00,38.8,43.4,23.8,12.2,511.6,28.1,84.3,4.9,13,2,3,80
2024-03-20 14:00:00,62.5,54.8,25.5,45.5,289.8,26.4,85.4,3.4,14,2,3,80
2024-03-20 15:00:00,72.6,32.3,28.1,17.9,266.1,21.9,90.4,4.7,15,2,3,80
2024-03-20 16:00:00,45.0,67.4,14.6,20.1,293.3,22.3,83.2,4.0,16,2,3,80
2024-03-20 17:00:00,43.2,85.0,25.4,39.8,720.7,23.8,87.0,4.3,17,2,3,80
2024-03-20 18:00:00,39.0,93.9,21.0,23.7,583.2,25.2,87.3,3.5,18,2,3,80
2024-03-20 19:00:00,56.9,43.0,40.9,24.9,1388.6,26.8,81.3,3.2,19,2,3,80
2024-03-20 20:00:00,52.8,67.9,67.7,24.7,574.2,26.2,87.2,4.6,20,2,3,80
2024-03-20 21:00:00,,,,,,,,,21,2,3,80
2024-03-20 22:00:00,35.3,39.3,22.6,24.4,572.2,26.2,89.6,3.8,22,2,3,80
2024-03-20 23:00:00,32.3,65.3,28.3,28.0,580.0,26.5,92.8,3.1,23,2,3,80
2024-03-21 00:00:00,20.6,53.5,19.2,21.8,519.9,26.1,89.5,4.3,0,3,3,81
2024-03-21 01:00:00,46.7,36.3,28.0,30.7,539.0,30.0,92.5,4.4,1,3,3,81
2024-03-21 02:00:00,27.1,45.3,78.1,30.2,346.0,26.5,81.2,4.8,2,3,3,81
2024-03-21 03:00:00,40.1,34.3,53.4,57.0,565.0,27.0,83.9,4.8,3,3,3,81
2024-03-21 04:00:00,69.6,42.4,28.5,22.9,472.9,28.8,85.6,4.4,4,3,3,81
2024-03-21 05:00:00,28.3,37.9,29.6,24.8,394.4,26.8,85.6,3.6,5,3,3,81
2024-03-21 06:00:00,17.5,63.8,19.9,29.3,452.7,24.0,82.8,3.7,6,3,3,81
2024-03-21 07:00:00,51.4,126.8,31.7,39.2,907.4,27.6,80.4,3.8,7,3,3,81
2024-03-21 08:00:00,77.9,43.8,47.7,17.2,742.4,24.3,93.6,3.3,8,3,3,81
2024-03-21 09:00:00,100.8,37.8,35.0,27.8,345.5,23.1,80.8,4.9,9,3,3,81
2024-03-21 10:00:00,25.8,41.6,38.4,9.8,574.9,23.3,93.3,4.6,10,3,3,81
2024-03-21 11:00:00,,,,,,,,,11,3,3,81
2024-03-21 12:00:00,32.5,45.4,31.5,40.9,392.8,26.3,86.0,4.9,12,3,3,81
2024-03-21 13:00:00,36.2,56.1,29.0,19.9,455.7,27.2,87.7,4.7,13,3,3,81
2024-03-21 14:00:00,82.6,70.2,15.6,28.6,455.2,26.3,92.6,4.8,14,3,3,81
2024-03-21 15:00:00,23.8,47.6,36.4,21.6,243.0,25.5,71.9,3.6,15,3,3,81
2024-03-21 16:00:00,,,,,,,,,16,3,3,81
2024-03-21 17:00:00,43.0,24.8,24.2,39.3,394.7,26.3,85.7,3.9,17,3,3,81
2024-03-21 18:00:00,93.1,81.3,70.5,17.5,755.3,23.9,85.9,3.4,18,3,3,81
2024-03-21 19:00:00,69.2,82.4,72.3,30.0,676.5,22.5,89.7,3.9,19,3,3,81
2024-03-21 20:00:00,73.7,97.7,42.8,30.2,966.4,24.1,81.9,3.0,20,3,3,81
2024-03-21 21:00:00,33.2,36.2,24.3,19.0,345.2,26.2,79.2,4.8,21,3,3,81
2024-03-21 22:00:00,40.5,39.3,21.9,28.4,578.2,23.8,78.1,3.3,22,3,3,81
2024-03-21 23:00:00,33.7,28.8,18.4,18.3,529.3,29.3,80.5,4.0,23,3,3,81
2024-03-22 00:00:00,,,,,,,,,0,4,3,82
2024-03-22 01:00:00,33.6,32.3,16.0,15.7,741.4,25.4,87.5,4.6,1,4,3,82
2024-03-22 02:00:00,42.0,28.1,35.7,23.2,742.8,24.0,89.4,4.6,2,4,3,82
2024-03-22 03:00:00,37.2,49.8,32.3,24.0,308.8,27.0,82.7,4.2,3,4,3,82
2024-03-22 04:00:00,52.6,38.5,34.2,41.4,488.6,22.7,82.9,3.9,4,4,3,82
2024-03-22 05:00:00,36.9,38.3,20.1,28.1,355.3,25.8,93.3,3.9,5,4,3,82
